call_id,vendor_id,timezone,event_at,vendor_timezone,timezone_conflict
CALL0065138,VND0000003,Asia/Kolkata,2026-08-04 02:20:37,UTC,True
CALL0065139,VND0000007,UTC,2026-03-22 19:26:01,UTC,False
CALL0065140,VND0000012,Asia/Dubai,2026-07-22 02:57:00,UTC,True
CALL0065141,VND0000005,Asia/Dubai,2026-03-04 15:45:00,Asia/Kolkata,True
CALL0065142,VND0000004,Asia/Dubai,2026-01-03 02:08:17,UTC,True
CALL0065143,VND0000010,Asia/Dubai,2026-06-13 22:16:51,UTC,True
CALL0065144,VND0000007,UTC,2026-03-18 03:59:47,UTC,False
CALL0065145,VND0000010,Asia/Dubai,2026-06-09 21:54:15,UTC,True
CALL0065146,VND0000006,UTC,2026-05-22 12:06:43,UTC,False
CALL0065147,VND0000009,UTC,2026-07-20 18:08:01,Asia/Kolkata,True
CALL0065148,VND0000010,Asia/Kolkata,2026-02-21 14:38:19,UTC,True
CALL0065149,VND0000007,Asia/Dubai,2026-07-30 23:37:39,UTC,True
CALL0065150,VND0000014,UTC,2026-01-19 01:00:50,Asia/Kolkata,True
CALL0065151,VND0000015,UTC,2026-03-04 05:25:09,Asia/Kolkata,True
CALL0065152,VND0000007,UTC,2026-07-03 20:44:53,UTC,False
CALL0065153,VND0000010,Asia/Kolkata,2026-01-12 22:00:56,UTC,True
CALL0065154,VND0000006,Asia/Kolkata,2026-06-14 17:37:08,UTC,True
CALL0065155,VND0000015,Asia/Kolkata,2026-07-31 00:30:20,Asia/Kolkata,False
CALL0065156,VND0000007,Asia/Dubai,2026-05-17 20:47:08,UTC,True
CALL0065157,VND0000005,UTC,2026-05-25 05:09:44,Asia/Kolkata,True
CALL0065158,VND0000011,UTC,2026-06-07 11:30:18,UTC,False
CALL0065159,VND0000015,UTC,2026-01-09 20:26:15,Asia/Kolkata,True
CALL0065160,VND0000009,UTC,2026-01-26 05:15:47,Asia/Kolkata,True
CALL0065161,VND0000007,Asia/Dubai,2026-08-08 05:46:23,UTC,True
CALL0065162,VND0000011,UTC,2026-06-06 17:03:13,UTC,False
CALL0065163,VND0000009,Asia/Dubai,2026-02-24 11:36:30,Asia/Kolkata,True
CALL0065164,VND0000014,Asia/Kolkata,2026-06-28 14:22:53,Asia/Kolkata,False
CALL0065165,VND0000009,UTC,2026-02-27 13:16:28,Asia/Kolkata,True
CALL0065166,VND0000015,Asia/Dubai,2026-03-31 06:26:13,Asia/Kolkata,True
CALL0065167,VND0000007,Asia/Dubai,2026-04-25 09:23:06,UTC,True
CALL0065168,VND0000011,Asia/Kolkata,2026-05-15 05:47:35,UTC,True
CALL0065169,VND0000005,UTC,2026-05-31 12:20:20,Asia/Kolkata,True
CALL0065170,VND0000012,UTC,2026-07-22 01:10:22,UTC,False
CALL0065171,VND0000001,Asia/Kolkata,2026-04-22 20:41:00,Asia/Kolkata,False
CALL0065172,VND0000006,UTC,2026-07-24 19:29:23,UTC,False
CALL0065173,VND0000013,Asia/Dubai,2026-05-25 08:08:08,Asia/Kolkata,True
CALL0065174,VND0000006,UTC,2026-05-04 22:22:48,UTC,False
CALL0065175,VND0000006,Asia/Kolkata,2026-01-22 15:55:06,UTC,True
CALL0065176,VND0000005,Asia/Dubai,2026-03-21 20:40:34,Asia/Kolkata,True
CALL0065177,VND0000003,Asia/Dubai,2026-04-15 20:46:28,UTC,True
CALL0065178,VND0000009,Asia/Kolkata,2026-04-09 19:07:29,Asia/Kolkata,False
CALL0065179,VND0000009,UTC,2026-05-22 09:37:28,Asia/Kolkata,True
CALL0065180,VND0000004,Asia/Kolkata,2026-03-01 15:17:19,UTC,True
CALL0065181,VND0000014,Asia/Dubai,2026-07-12 08:08:40,Asia/Kolkata,True
CALL0065182,VND0000002,Asia/Kolkata,2026-03-21 12:51:29,UTC,True
CALL0065183,VND0000002,Asia/Dubai,2026-05-26 07:31:01,UTC,True
CALL0065184,VND0000011,Asia/Dubai,2026-04-17 18:38:08,UTC,True
CALL0065185,VND0000007,Asia/Dubai,2026-03-21 12:06:28,UTC,True
CALL0065186,VND0000015,UTC,2026-04-17 14:37:48,Asia/Kolkata,True
CALL0065187,VND0000012,Asia/Dubai,2026-06-21 06:03:51,UTC,True
CALL0065188,VND0000015,UTC,2026-02-18 03:46:14,Asia/Kolkata,True
CALL0065189,VND0000013,Asia/Dubai,2026-02-28 02:11:48,Asia/Kolkata,True
CALL0065190,VND0000002,Asia/Kolkata,2026-03-18 16:05:36,UTC,True
CALL0065191,VND0000007,Asia/Kolkata,2026-06-19 12:19:11,UTC,True
CALL0065192,VND0000001,UTC,2026-06-08 13:46:57,Asia/Kolkata,True
CALL0065193,VND0000011,UTC,2026-01-20 19:42:45,UTC,False
CALL0065194,VND0000009,Asia/Dubai,2026-02-06 23:22:38,Asia/Kolkata,True
CALL0065195,VND0000014,Asia/Dubai,2026-03-27 17:34:34,Asia/Kolkata,True
CALL0065196,VND0000012,Asia/Kolkata,2026-04-11 08:19:43,UTC,True
CALL0065197,VND0000003,UTC,2026-02-12 12:05:33,UTC,False
CALL0065198,VND0000010,Asia/Kolkata,2026-01-17 08:13:33,UTC,True
CALL0065199,VND0000001,UTC,2026-07-01 13:09:38,Asia/Kolkata,True
CALL0065200,VND0000014,Asia/Dubai,2026-05-01 05:40:44,Asia/Kolkata,True
CALL0065201,VND0000001,Asia/Dubai,2026-01-09 02:38:00,Asia/Kolkata,True
CALL0065202,VND0000003,UTC,2026-02-06 13:34:12,UTC,False
CALL0065203,VND0000005,UTC,2026-05-10 13:22:05,Asia/Kolkata,True
CALL0065204,VND0000003,Asia/Kolkata,2026-03-29 04:26:14,UTC,True
CALL0065205,VND0000008,Asia/Kolkata,2026-02-28 05:17:24,Asia/Kolkata,False
CALL0065206,VND0000004,UTC,2026-01-30 06:09:17,UTC,False
CALL0065207,VND0000001,Asia/Kolkata,2026-03-23 14:25:53,Asia/Kolkata,False
CALL0065208,VND0000005,Asia/Kolkata,2026-07-29 02:13:49,Asia/Kolkata,False
CALL0065209,VND0000010,UTC,2026-01-15 13:11:20,UTC,False
CALL0065210,VND0000009,UTC,2026-07-28 23:25:07,Asia/Kolkata,True
CALL0065211,VND0000001,UTC,2026-08-07 14:33:51,Asia/Kolkata,True
CALL0065212,VND0000003,Asia/Dubai,2026-06-07 22:37:08,UTC,True
CALL0065213,VND0000013,Asia/Dubai,2026-03-13 15:01:55,Asia/Kolkata,True
CALL0065214,VND0000015,Asia/Kolkata,2026-02-11 16:23:28,Asia/Kolkata,False
CALL0065215,VND0000007,UTC,2026-03-28 14:05:04,UTC,False
CALL0065216,VND0000009,UTC,2026-02-24 15:34:27,Asia/Kolkata,True
CALL0065217,VND0000015,UTC,2026-02-12 05:40:32,Asia/Kolkata,True
CALL0065218,VND0000010,Asia/Dubai,2026-03-04 17:50:05,UTC,True
CALL0065219,VND0000004,Asia/Dubai,2026-01-04 16:48:01,UTC,True
CALL0065220,VND0000015,UTC,2026-01-01 20:55:13,Asia/Kolkata,True
CALL0065221,VND0000011,Asia/Dubai,2026-04-08 15:32:16,UTC,True
CALL0065222,VND0000005,UTC,2026-01-03 06:15:46,Asia/Kolkata,True
CALL0065223,VND0000001,Asia/Kolkata,2026-01-23 12:12:45,Asia/Kolkata,False
CALL0065224,VND0000004,UTC,2026-01-22 00:20:50,UTC,False
CALL0065225,VND0000009,UTC,2026-06-15 23:31:44,Asia/Kolkata,True
CALL0065226,VND0000001,UTC,2026-01-03 20:42:01,Asia/Kolkata,True
CALL0065227,VND0000012,Asia/Kolkata,2026-06-05 06:39:43,UTC,True
CALL0065228,VND0000007,Asia/Dubai,2026-07-14 23:52:42,UTC,True
CALL0065229,VND0000015,Asia/Kolkata,2026-05-15 22:26:28,Asia/Kolkata,False
CALL0065230,VND0000015,Asia/Dubai,2026-07-10 02:33:44,Asia/Kolkata,True
CALL0065231,VND0000008,UTC,2026-04-30 00:10:25,Asia/Kolkata,True
CALL0065232,VND0000012,UTC,2026-04-08 19:10:08,UTC,False
CALL0065233,VND0000003,Asia/Dubai,2026-04-10 13:28:52,UTC,True
CALL0065234,VND0000006,Asia/Dubai,2026-04-18 17:57:00,UTC,True
CALL0065235,VND0000015,Asia/Kolkata,2026-05-16 03:41:08,Asia/Kolkata,False
CALL0065236,VND0000002,Asia/Dubai,2026-08-08 18:22:22,UTC,True
CALL0065237,VND0000006,Asia/Dubai,2026-04-17 09:12:05,UTC,True
CALL0065238,VND0000013,Asia/Kolkata,2026-07-24 22:00:51,Asia/Kolkata,False
CALL0065239,VND0000010,Asia/Kolkata,2026-05-27 01:33:49,UTC,True
CALL0065240,VND0000002,UTC,2026-06-19 15:56:21,UTC,False
CALL0065241,VND0000015,Asia/Kolkata,2026-03-12 11:34:05,Asia/Kolkata,False
CALL0065242,VND0000013,Asia/Kolkata,2026-01-04 11:47:07,Asia/Kolkata,False
CALL0065243,VND0000005,UTC,2026-03-18 14:01:21,Asia/Kolkata,True
CALL0065244,VND0000009,UTC,2026-03-31 12:57:05,Asia/Kolkata,True
CALL0065245,VND0000015,Asia/Kolkata,2026-05-10 15:21:49,Asia/Kolkata,False
CALL0065246,VND0000005,Asia/Kolkata,2026-05-27 12:03:17,Asia/Kolkata,False
CALL0065247,VND0000008,UTC,2026-01-03 10:53:17,Asia/Kolkata,True
CALL0065248,VND0000013,UTC,2026-01-25 12:27:02,Asia/Kolkata,True
CALL0065249,VND0000013,Asia/Kolkata,2026-05-05 20:23:25,Asia/Kolkata,False
CALL0065250,VND0000015,Asia/Dubai,2026-06-20 04:33:11,Asia/Kolkata,True
CALL0065251,VND0000007,Asia/Kolkata,2026-01-27 18:15:51,UTC,True
CALL0065252,VND0000012,Asia/Kolkata,2026-02-03 17:56:01,UTC,True
CALL0065253,VND0000004,UTC,2026-03-30 02:30:01,UTC,False
CALL0065254,VND0000001,Asia/Kolkata,2026-07-18 14:20:05,Asia/Kolkata,False
CALL0065255,VND0000003,Asia/Dubai,2026-02-13 10:30:38,UTC,True
CALL0065256,VND0000004,Asia/Kolkata,2026-04-13 13:00:59,UTC,True
CALL0065257,VND0000005,Asia/Kolkata,2026-05-27 10:11:09,Asia/Kolkata,False
CALL0065258,VND0000002,Asia/Kolkata,2026-08-07 23:42:36,UTC,True
CALL0065259,VND0000007,Asia/Dubai,2026-05-31 19:13:12,UTC,True
CALL0065260,VND0000010,Asia/Dubai,2026-03-11 18:23:34,UTC,True
CALL0065261,VND0000007,Asia/Kolkata,2026-07-20 07:24:36,UTC,True
CALL0065262,VND0000007,UTC,2026-02-23 16:04:58,UTC,False
CALL0065263,VND0000002,UTC,2026-05-08 06:53:41,UTC,False
CALL0065264,VND0000003,Asia/Dubai,2026-08-03 05:17:26,UTC,True
CALL0065265,VND0000007,UTC,2026-04-23 10:27:06,UTC,False
CALL0065266,VND0000005,Asia/Dubai,2026-02-12 05:52:20,Asia/Kolkata,True
CALL0065267,VND0000011,Asia/Dubai,2026-03-25 20:44:46,UTC,True
CALL0065268,VND0000007,Asia/Dubai,2026-06-01 07:55:03,UTC,True
CALL0065269,VND0000010,Asia/Dubai,2026-07-03 07:39:28,UTC,True
CALL0065270,VND0000001,Asia/Dubai,2026-07-04 22:37:07,Asia/Kolkata,True
CALL0065271,VND0000009,Asia/Dubai,2026-05-29 12:02:13,Asia/Kolkata,True
CALL0065272,VND0000014,Asia/Kolkata,2026-04-08 12:40:12,Asia/Kolkata,False
CALL0065273,VND0000014,Asia/Dubai,2026-01-29 19:37:21,Asia/Kolkata,True
CALL0065274,VND0000013,Asia/Kolkata,2026-05-28 21:14:58,Asia/Kolkata,False
CALL0065275,VND0000010,Asia/Kolkata,2026-07-22 18:59:29,UTC,True
CALL0065276,VND0000015,Asia/Kolkata,2026-01-02 07:05:18,Asia/Kolkata,False
CALL0065277,VND0000014,Asia/Kolkata,2026-02-03 03:45:52,Asia/Kolkata,False
CALL0065278,VND0000003,Asia/Kolkata,2026-07-26 04:07:57,UTC,True
CALL0065279,VND0000002,Asia/Kolkata,2026-07-10 11:50:12,UTC,True
CALL0065280,VND0000012,Asia/Dubai,2026-08-04 04:05:00,UTC,True
CALL0065281,VND0000012,UTC,2026-06-01 17:42:36,UTC,False
CALL0065282,VND0000005,Asia/Dubai,2026-05-15 03:55:03,Asia/Kolkata,True
CALL0065283,VND0000007,UTC,2026-03-13 09:41:21,UTC,False
CALL0065284,VND0000013,Asia/Dubai,2026-02-28 02:09:49,Asia/Kolkata,True
CALL0065285,VND0000013,Asia/Dubai,2026-07-06 11:07:00,Asia/Kolkata,True
CALL0065286,VND0000005,Asia/Kolkata,2026-04-17 04:43:47,Asia/Kolkata,False
CALL0065287,VND0000004,Asia/Dubai,2026-06-02 18:32:42,UTC,True
CALL0065288,VND0000014,Asia/Dubai,2026-06-19 01:25:16,Asia/Kolkata,True
CALL0065289,VND0000015,Asia/Dubai,2026-02-18 02:01:35,Asia/Kolkata,True
CALL0065290,VND0000006,Asia/Kolkata,2026-07-28 15:02:16,UTC,True
CALL0065291,VND0000005,Asia/Dubai,2026-02-04 01:01:29,Asia/Kolkata,True
CALL0065292,VND0000015,Asia/Kolkata,2026-06-01 08:03:50,Asia/Kolkata,False
CALL0065293,VND0000001,Asia/Dubai,2026-01-12 18:56:55,Asia/Kolkata,True
CALL0065294,VND0000002,Asia/Kolkata,2026-07-02 13:19:48,UTC,True
CALL0065295,VND0000006,Asia/Kolkata,2026-03-08 04:07:52,UTC,True
CALL0065296,VND0000013,Asia/Kolkata,2026-03-29 07:08:26,Asia/Kolkata,False
CALL0065297,VND0000001,UTC,2026-02-12 22:59:19,Asia/Kolkata,True
CALL0065298,VND0000005,Asia/Kolkata,2026-03-30 23:10:32,Asia/Kolkata,False
CALL0065299,VND0000010,Asia/Kolkata,2026-07-20 17:16:25,UTC,True
CALL0065300,VND0000009,Asia/Dubai,2026-02-05 21:43:53,Asia/Kolkata,True
CALL0065301,VND0000004,UTC,2026-03-28 06:40:36,UTC,False
CALL0065302,VND0000002,Asia/Dubai,2026-03-20 02:00:57,UTC,True
CALL0065303,VND0000011,Asia/Kolkata,2026-07-25 15:48:39,UTC,True
CALL0065304,VND0000015,Asia/Dubai,2026-03-12 21:58:01,Asia/Kolkata,True
CALL0065305,VND0000011,UTC,2026-04-12 03:38:18,UTC,False
CALL0065306,VND0000011,Asia/Kolkata,2026-06-30 18:15:53,UTC,True
CALL0065307,VND0000011,Asia/Kolkata,2026-05-11 07:29:47,UTC,True
CALL0065308,VND0000013,Asia/Dubai,2026-03-14 02:46:19,Asia/Kolkata,True
CALL0065309,VND0000001,Asia/Dubai,2026-06-15 14:14:04,Asia/Kolkata,True
CALL0065310,VND0000001,UTC,2026-08-07 19:05:28,Asia/Kolkata,True
CALL0065311,VND0000006,Asia/Kolkata,2026-07-31 07:27:42,UTC,True
CALL0065312,VND0000004,UTC,2026-02-03 21:26:56,UTC,False
CALL0065313,VND0000009,Asia/Kolkata,2026-06-01 04:14:57,Asia/Kolkata,False
CALL0065314,VND0000012,Asia/Dubai,2026-03-09 00:37:11,UTC,True
CALL0065315,VND0000001,Asia/Dubai,2026-06-28 21:25:50,Asia/Kolkata,True
CALL0065316,VND0000015,Asia/Dubai,2026-07-09 10:02:28,Asia/Kolkata,True
CALL0065317,VND0000008,Asia/Dubai,2026-02-18 13:54:21,Asia/Kolkata,True
CALL0065318,VND0000003,Asia/Kolkata,2026-06-21 06:04:55,UTC,True
CALL0065319,VND0000014,UTC,2026-01-06 23:23:15,Asia/Kolkata,True
CALL0065320,VND0000014,Asia/Dubai,2026-04-25 02:05:45,Asia/Kolkata,True
CALL0065321,VND0000010,Asia/Dubai,2026-01-20 20:34:34,UTC,True
CALL0065322,VND0000014,Asia/Dubai,2026-02-20 03:45:04,Asia/Kolkata,True
CALL0065323,VND0000004,Asia/Kolkata,2026-02-02 10:19:59,UTC,True
CALL0065324,VND0000005,Asia/Kolkata,2026-05-27 16:35:48,Asia/Kolkata,False
CALL0065325,VND0000004,UTC,2026-02-22 20:39:33,UTC,False
CALL0065326,VND0000007,Asia/Kolkata,2026-01-16 08:43:24,UTC,True
CALL0065327,VND0000002,UTC,2026-04-25 07:39:13,UTC,False
CALL0065328,VND0000006,Asia/Dubai,2026-03-24 14:38:07,UTC,True
CALL0065329,VND0000011,UTC,2026-08-05 02:47:17,UTC,False
CALL0065330,VND0000007,Asia/Dubai,2026-04-10 23:34:29,UTC,True
CALL0065331,VND0000009,Asia/Dubai,2026-05-03 08:32:23,Asia/Kolkata,True
CALL0065332,VND0000013,UTC,2026-04-09 04:04:28,Asia/Kolkata,True
CALL0065333,VND0000001,Asia/Kolkata,2026-01-18 13:18:09,Asia/Kolkata,False
CALL0065334,VND0000005,Asia/Kolkata,2026-05-17 06:04:19,Asia/Kolkata,False
CALL0065335,VND0000007,Asia/Dubai,2026-05-22 10:21:22,UTC,True
CALL0065336,VND0000015,Asia/Dubai,2026-05-03 01:53:18,Asia/Kolkata,True
CALL0065337,VND0000001,Asia/Dubai,2026-06-13 23:46:22,Asia/Kolkata,True
CALL0065338,VND0000005,UTC,2026-02-10 19:08:26,Asia/Kolkata,True
CALL0065339,VND0000008,Asia/Kolkata,2026-01-15 06:52:17,Asia/Kolkata,False
CALL0065340,VND0000009,UTC,2026-04-13 09:46:03,Asia/Kolkata,True
CALL0065341,VND0000013,Asia/Dubai,2026-03-05 10:18:45,Asia/Kolkata,True
CALL0065342,VND0000006,UTC,2026-05-07 22:21:06,UTC,False
CALL0065343,VND0000004,UTC,2026-02-07 03:43:47,UTC,False
CALL0065344,VND0000005,Asia/Dubai,2026-02-05 19:46:48,Asia/Kolkata,True
CALL0065345,VND0000011,Asia/Dubai,2026-08-07 02:03:51,UTC,True
CALL0065346,VND0000013,Asia/Dubai,2026-04-15 21:15:54,Asia/Kolkata,True
CALL0065347,VND0000013,Asia/Dubai,2026-06-19 23:50:27,Asia/Kolkata,True
CALL0065348,VND0000001,UTC,2026-01-15 07:37:44,Asia/Kolkata,True
CALL0065349,VND0000002,Asia/Dubai,2026-04-06 06:01:09,UTC,True
CALL0065350,VND0000013,Asia/Kolkata,2026-01-02 22:49:57,Asia/Kolkata,False
CALL0065351,VND0000004,Asia/Kolkata,2026-01-21 17:34:32,UTC,True
CALL0065352,VND0000012,Asia/Kolkata,2026-03-12 12:58:36,UTC,True
CALL0065353,VND0000015,Asia/Kolkata,2026-02-16 06:50:42,Asia/Kolkata,False
CALL0065354,VND0000014,Asia/Dubai,2026-02-06 20:54:16,Asia/Kolkata,True
CALL0065355,VND0000007,UTC,2026-06-18 10:51:18,UTC,False
CALL0065356,VND0000009,Asia/Kolkata,2026-02-07 05:21:57,Asia/Kolkata,False
CALL0065357,VND0000006,Asia/Kolkata,2026-07-29 13:28:38,UTC,True
CALL0065358,VND0000010,Asia/Kolkata,2026-05-23 04:09:13,UTC,True
CALL0065359,VND0000003,Asia/Dubai,2026-01-13 10:50:07,UTC,True
CALL0065360,VND0000001,UTC,2026-03-19 03:42:45,Asia/Kolkata,True
CALL0065361,VND0000015,UTC,2026-07-01 10:57:31,Asia/Kolkata,True
CALL0065362,VND0000012,Asia/Dubai,2026-02-10 21:35:37,UTC,True
CALL0065363,VND0000014,UTC,2026-05-24 03:11:14,Asia/Kolkata,True
CALL0065364,VND0000006,Asia/Kolkata,2026-02-07 04:03:29,UTC,True
CALL0065365,VND0000015,Asia/Kolkata,2026-06-03 01:42:27,Asia/Kolkata,False
CALL0065366,VND0000011,UTC,2026-01-09 20:55:31,UTC,False
CALL0065367,VND0000010,UTC,2026-03-30 03:32:31,UTC,False
CALL0065368,VND0000010,Asia/Dubai,2026-04-03 07:40:56,UTC,True
CALL0065369,VND0000011,UTC,2026-02-25 14:35:59,UTC,False
CALL0065370,VND0000011,Asia/Kolkata,2026-07-31 16:08:32,UTC,True
CALL0065371,VND0000007,UTC,2026-02-02 03:42:03,UTC,False
CALL0065372,VND0000011,Asia/Kolkata,2026-05-25 12:29:35,UTC,True
CALL0065373,VND0000012,Asia/Kolkata,2026-07-17 14:36:13,UTC,True
CALL0065374,VND0000012,Asia/Dubai,2026-03-17 00:18:56,UTC,True
CALL0065375,VND0000002,UTC,2026-08-04 06:02:15,UTC,False
CALL0065376,VND0000007,Asia/Dubai,2026-05-23 05:01:45,UTC,True
CALL0065377,VND0000002,UTC,2026-06-07 12:23:25,UTC,False
CALL0065378,VND0000002,Asia/Kolkata,2026-05-08 07:51:26,UTC,True
CALL0065379,VND0000003,Asia/Kolkata,2026-01-13 12:56:33,UTC,True
CALL0065380,VND0000003,Asia/Dubai,2026-05-09 06:22:31,UTC,True
CALL0065381,VND0000001,UTC,2026-02-02 18:30:23,Asia/Kolkata,True
CALL0065382,VND0000006,UTC,2026-05-20 21:34:16,UTC,False
CALL0065383,VND0000004,Asia/Kolkata,2026-07-19 15:50:01,UTC,True
CALL0065384,VND0000010,Asia/Dubai,2026-02-12 14:54:39,UTC,True
CALL0065385,VND0000010,Asia/Dubai,2026-04-12 07:49:29,UTC,True
CALL0065386,VND0000012,UTC,2026-04-17 05:26:26,UTC,False
CALL0065387,VND0000003,Asia/Dubai,2026-06-21 04:42:38,UTC,True
CALL0065388,VND0000002,UTC,2026-04-10 21:46:19,UTC,False
CALL0065389,VND0000004,UTC,2026-07-27 14:07:20,UTC,False
CALL0065390,VND0000014,Asia/Kolkata,2026-05-02 14:17:08,Asia/Kolkata,False
CALL0065391,VND0000015,Asia/Kolkata,2026-03-13 15:32:51,Asia/Kolkata,False
CALL0065392,VND0000001,Asia/Dubai,2026-02-19 03:13:45,Asia/Kolkata,True
CALL0065393,VND0000013,Asia/Kolkata,2026-05-20 19:29:13,Asia/Kolkata,False
CALL0065394,VND0000006,Asia/Dubai,2026-08-01 05:44:09,UTC,True
CALL0065395,VND0000008,Asia/Kolkata,2026-06-30 12:42:50,Asia/Kolkata,False
CALL0065396,VND0000015,Asia/Dubai,2026-06-03 23:08:21,Asia/Kolkata,True
CALL0065397,VND0000012,UTC,2026-03-18 20:42:00,UTC,False
CALL0065398,VND0000009,Asia/Kolkata,2026-01-19 17:57:57,Asia/Kolkata,False
CALL0065399,VND0000003,Asia/Dubai,2026-03-03 13:13:51,UTC,True
CALL0065400,VND0000001,Asia/Dubai,2026-07-17 05:38:37,Asia/Kolkata,True
CALL0065401,VND0000012,UTC,2026-03-12 05:45:01,UTC,False
CALL0065402,VND0000008,Asia/Dubai,2026-06-21 03:26:22,Asia/Kolkata,True
CALL0065403,VND0000001,Asia/Kolkata,2026-05-08 18:26:02,Asia/Kolkata,False
CALL0065404,VND0000005,UTC,2026-07-05 05:41:58,Asia/Kolkata,True
CALL0065405,VND0000006,UTC,2026-03-05 10:03:04,UTC,False
CALL0065406,VND0000002,Asia/Dubai,2026-06-24 05:41:42,UTC,True
CALL0065407,VND0000005,Asia/Kolkata,2026-06-28 15:17:00,Asia/Kolkata,False
CALL0065408,VND0000013,Asia/Kolkata,2026-07-26 09:40:20,Asia/Kolkata,False
CALL0065409,VND0000002,Asia/Dubai,2026-01-21 14:24:33,UTC,True
CALL0065410,VND0000010,UTC,2026-07-27 17:33:42,UTC,False
CALL0065411,VND0000008,Asia/Kolkata,2026-03-28 01:22:43,Asia/Kolkata,False
CALL0065412,VND0000014,UTC,2026-06-28 13:04:06,Asia/Kolkata,True
CALL0065413,VND0000013,Asia/Dubai,2026-07-02 10:42:32,Asia/Kolkata,True
CALL0065414,VND0000004,Asia/Dubai,2026-03-14 21:19:53,UTC,True
CALL0065415,VND0000005,UTC,2026-03-06 21:26:47,Asia/Kolkata,True
CALL0065416,VND0000001,Asia/Kolkata,2026-02-12 19:38:28,Asia/Kolkata,False
CALL0065417,VND0000009,Asia/Kolkata,2026-03-14 17:59:37,Asia/Kolkata,False
CALL0065418,VND0000004,UTC,2026-04-03 04:55:43,UTC,False
CALL0065419,VND0000002,Asia/Kolkata,2026-01-07 12:02:15,UTC,True
CALL0065420,VND0000003,UTC,2026-03-09 11:44:00,UTC,False
CALL0065421,VND0000006,Asia/Kolkata,2026-06-13 18:14:55,UTC,True
CALL0065422,VND0000014,Asia/Kolkata,2026-05-18 20:26:17,Asia/Kolkata,False
CALL0065423,VND0000004,Asia/Kolkata,2026-03-20 13:34:01,UTC,True
CALL0065424,VND0000015,Asia/Kolkata,2026-05-09 18:00:40,Asia/Kolkata,False
CALL0065425,VND0000008,UTC,2026-01-21 06:53:43,Asia/Kolkata,True
CALL0065426,VND0000015,Asia/Kolkata,2026-05-18 20:19:57,Asia/Kolkata,False
CALL0065427,VND0000010,Asia/Dubai,2026-04-03 16:08:18,UTC,True
CALL0065428,VND0000008,UTC,2026-01-04 00:26:45,Asia/Kolkata,True
CALL0065429,VND0000010,Asia/Dubai,2026-06-27 20:44:32,UTC,True
CALL0065430,VND0000009,Asia/Kolkata,2026-01-07 04:03:42,Asia/Kolkata,False
CALL0065431,VND0000010,Asia/Dubai,2026-01-03 07:09:24,UTC,True
CALL0065432,VND0000004,Asia/Kolkata,2026-04-24 18:22:22,UTC,True
CALL0065433,VND0000008,UTC,2026-07-16 02:27:30,Asia/Kolkata,True
CALL0065434,VND0000014,UTC,2026-02-16 04:47:05,Asia/Kolkata,True
CALL0065435,VND0000011,UTC,2026-05-06 02:04:18,UTC,False
CALL0065436,VND0000005,UTC,2026-06-05 23:11:06,Asia/Kolkata,True
CALL0065437,VND0000010,UTC,2026-03-14 06:17:44,UTC,False
CALL0065438,VND0000012,UTC,2026-01-24 02:29:32,UTC,False
CALL0065439,VND0000011,UTC,2026-03-15 04:28:13,UTC,False
CALL0065440,VND0000012,Asia/Kolkata,2026-06-08 19:51:52,UTC,True
CALL0065441,VND0000011,UTC,2026-06-02 22:43:24,UTC,False
CALL0065442,VND0000015,Asia/Kolkata,2026-04-01 14:31:28,Asia/Kolkata,False
CALL0065443,VND0000005,Asia/Dubai,2026-03-23 19:15:13,Asia/Kolkata,True
CALL0065444,VND0000007,Asia/Dubai,2026-01-02 10:21:18,UTC,True
CALL0065445,VND0000013,Asia/Kolkata,2026-03-03 01:55:04,Asia/Kolkata,False
CALL0065446,VND0000014,Asia/Dubai,2026-04-06 00:35:32,Asia/Kolkata,True
CALL0065447,VND0000008,Asia/Kolkata,2026-04-26 08:36:30,Asia/Kolkata,False
CALL0065448,VND0000008,Asia/Kolkata,2026-06-21 09:52:24,Asia/Kolkata,False
CALL0065449,VND0000005,Asia/Kolkata,2026-05-05 11:12:13,Asia/Kolkata,False
CALL0065450,VND0000011,Asia/Kolkata,2026-06-15 17:56:22,UTC,True
CALL0065451,VND0000001,Asia/Dubai,2026-01-28 11:12:08,Asia/Kolkata,True
CALL0065452,VND0000007,Asia/Dubai,2026-06-25 17:54:51,UTC,True
CALL0065453,VND0000013,UTC,2026-05-02 03:10:16,Asia/Kolkata,True
CALL0065454,VND0000003,Asia/Kolkata,2026-05-22 19:59:53,UTC,True
CALL0065455,VND0000011,Asia/Kolkata,2026-02-26 04:01:46,UTC,True
CALL0065456,VND0000002,Asia/Dubai,2026-05-13 11:57:31,UTC,True
CALL0065457,VND0000001,Asia/Dubai,2026-01-14 21:21:05,Asia/Kolkata,True
CALL0065458,VND0000003,Asia/Kolkata,2026-01-26 19:50:25,UTC,True
CALL0065459,VND0000002,UTC,2026-01-20 02:31:29,UTC,False
CALL0065460,VND0000012,Asia/Dubai,2026-01-24 08:27:49,UTC,True
CALL0065461,VND0000003,Asia/Dubai,2026-01-16 12:41:27,UTC,True
CALL0065462,VND0000001,Asia/Kolkata,2026-01-30 23:43:27,Asia/Kolkata,False
CALL0065463,VND0000005,UTC,2026-07-09 10:32:00,Asia/Kolkata,True
CALL0065464,VND0000005,UTC,2026-04-13 16:18:42,Asia/Kolkata,True
