account_id,pre7_payer,post7_payer,pre7_cash,post7_cash
ACC0011444,False,False,0.0,0.0
ACC0011447,False,False,0.0,0.0
ACC0011449,False,False,0.0,0.0
ACC0011453,False,False,0.0,0.0
ACC0011456,False,False,0.0,0.0
ACC0011465,False,False,0.0,0.0
ACC0011466,False,False,0.0,0.0
ACC0011470,False,False,0.0,0.0
ACC0011474,False,False,0.0,0.0
ACC0011476,False,False,0.0,0.0
ACC0011478,False,False,0.0,0.0
ACC0011480,False,False,0.0,0.0
ACC0011484,False,False,0.0,0.0
ACC0011488,False,False,0.0,0.0
ACC0011495,False,False,0.0,0.0
ACC0011496,False,False,0.0,0.0
ACC0011506,False,False,0.0,0.0
ACC0011509,False,False,0.0,0.0
ACC0011514,False,False,0.0,0.0
ACC0011516,False,False,0.0,0.0
ACC0011521,False,False,0.0,0.0
ACC0011528,True,False,137440.62,0.0
ACC0011530,False,False,0.0,0.0
ACC0011546,False,False,0.0,0.0
ACC0011549,False,False,0.0,0.0
ACC0011554,False,False,0.0,0.0
ACC0011556,False,False,0.0,0.0
ACC0011557,False,False,0.0,0.0
ACC0011568,False,False,0.0,0.0
ACC0011571,False,False,0.0,0.0
ACC0011572,False,False,0.0,0.0
ACC0011573,False,False,0.0,0.0
ACC0011579,False,False,0.0,0.0
ACC0011583,False,False,0.0,0.0
ACC0011587,False,False,0.0,0.0
ACC0011593,False,False,0.0,0.0
ACC0011597,False,False,0.0,0.0
ACC0011601,False,False,0.0,0.0
ACC0011609,False,False,0.0,0.0
ACC0011610,False,False,0.0,0.0
ACC0011614,False,False,0.0,0.0
ACC0011618,False,False,0.0,0.0
ACC0011620,False,False,0.0,0.0
ACC0011621,False,False,0.0,0.0
ACC0011627,False,True,0.0,68410.01
ACC0011631,False,False,0.0,0.0
ACC0011635,False,True,0.0,132090.13
ACC0011637,False,False,0.0,0.0
ACC0011639,False,False,0.0,0.0
ACC0011642,False,False,0.0,0.0
ACC0011649,False,False,0.0,0.0
ACC0011651,False,False,0.0,0.0
ACC0011652,False,False,0.0,0.0
ACC0011670,False,False,0.0,0.0
ACC0011673,False,False,0.0,0.0
ACC0011684,False,False,0.0,0.0
ACC0011705,False,False,0.0,0.0
ACC0011707,False,False,0.0,0.0
ACC0011713,False,False,0.0,0.0
ACC0011715,False,False,0.0,0.0
ACC0011723,False,False,0.0,0.0
ACC0011730,False,False,0.0,0.0
ACC0011732,False,False,0.0,0.0
ACC0011733,False,False,0.0,0.0
ACC0011736,False,False,0.0,0.0
ACC0011747,False,False,0.0,0.0
ACC0011754,False,False,0.0,0.0
ACC0011755,False,False,0.0,0.0
ACC0011756,False,False,0.0,0.0
ACC0011761,False,False,0.0,0.0
ACC0011765,False,False,0.0,0.0
ACC0011766,False,False,0.0,0.0
ACC0011773,False,False,0.0,0.0
ACC0011784,False,False,0.0,0.0
ACC0011792,False,False,0.0,0.0
ACC0011794,False,False,0.0,0.0
ACC0011796,False,False,0.0,0.0
ACC0011798,False,False,0.0,0.0
ACC0011800,False,False,0.0,0.0
ACC0011814,False,False,0.0,0.0
ACC0011817,False,False,0.0,0.0
ACC0011825,False,False,0.0,0.0
ACC0011826,False,False,0.0,0.0
ACC0011829,False,False,0.0,0.0
ACC0011834,False,False,0.0,0.0
ACC0011836,False,False,0.0,0.0
ACC0011837,False,False,0.0,0.0
ACC0011840,False,False,0.0,0.0
ACC0011842,False,False,0.0,0.0
ACC0011843,False,False,0.0,0.0
ACC0011849,False,False,0.0,0.0
ACC0011858,False,False,0.0,0.0
ACC0011859,False,False,0.0,0.0
ACC0011867,False,False,0.0,0.0
ACC0011869,False,False,0.0,0.0
ACC0011877,False,False,0.0,0.0
ACC0011878,False,False,0.0,0.0
ACC0011879,False,False,0.0,0.0
ACC0011882,False,False,0.0,0.0
ACC0011883,False,False,0.0,0.0
ACC0011887,False,False,0.0,0.0
ACC0011919,False,False,0.0,0.0
ACC0011928,False,False,0.0,0.0
ACC0011937,False,False,0.0,0.0
ACC0011950,False,False,0.0,0.0
ACC0011952,False,False,0.0,0.0
ACC0011955,False,False,0.0,0.0
ACC0011956,False,False,0.0,0.0
ACC0011957,False,False,0.0,0.0
ACC0011961,False,False,0.0,0.0
ACC0011962,False,False,0.0,0.0
ACC0011967,False,False,0.0,0.0
ACC0011968,False,False,0.0,0.0
ACC0011969,False,False,0.0,0.0
ACC0011970,False,False,0.0,0.0
ACC0011972,False,False,0.0,0.0
ACC0011983,False,False,0.0,0.0
ACC0011986,False,False,0.0,0.0
ACC0011987,False,False,0.0,0.0
ACC0011995,False,False,0.0,0.0
ACC0012001,False,False,0.0,0.0
ACC0012004,False,False,0.0,0.0
ACC0012010,False,False,0.0,0.0
ACC0012026,False,False,0.0,0.0
ACC0012034,False,False,0.0,0.0
ACC0012035,False,False,0.0,0.0
ACC0012038,False,False,0.0,0.0
ACC0012043,False,False,0.0,0.0
ACC0012049,False,False,0.0,0.0
ACC0012053,False,False,0.0,0.0
ACC0012054,False,False,0.0,0.0
ACC0012057,False,False,0.0,0.0
ACC0012059,False,False,0.0,0.0
ACC0012060,True,False,125560.69,0.0
ACC0012070,False,False,0.0,0.0
ACC0012071,False,False,0.0,0.0
ACC0012072,False,False,0.0,0.0
ACC0012074,False,False,0.0,0.0
ACC0012077,False,False,0.0,0.0
ACC0012099,False,False,0.0,0.0
ACC0012104,False,False,0.0,0.0
ACC0012105,False,False,0.0,0.0
ACC0012111,False,False,0.0,0.0
ACC0012123,False,False,0.0,0.0
ACC0012128,False,False,0.0,0.0
ACC0012135,False,False,0.0,0.0
ACC0012138,False,False,0.0,0.0
ACC0012142,False,False,0.0,0.0
ACC0012144,False,False,0.0,0.0
ACC0012158,False,False,0.0,0.0
ACC0012161,False,False,0.0,0.0
ACC0012162,False,False,0.0,0.0
ACC0012170,False,False,0.0,0.0
ACC0012181,False,False,0.0,0.0
ACC0012184,False,False,0.0,0.0
ACC0012187,False,False,0.0,0.0
ACC0012188,False,False,0.0,0.0
ACC0012196,False,False,0.0,0.0
ACC0012199,False,False,0.0,0.0
ACC0012200,False,False,0.0,0.0
ACC0012203,False,False,0.0,0.0
ACC0012209,False,False,0.0,0.0
ACC0012215,False,False,0.0,0.0
ACC0012217,False,False,0.0,0.0
ACC0012220,False,False,0.0,0.0
ACC0012221,False,False,0.0,0.0
ACC0012224,False,False,0.0,0.0
ACC0012225,False,False,0.0,0.0
ACC0012230,False,False,0.0,0.0
ACC0012235,False,False,0.0,0.0
ACC0012237,False,False,0.0,0.0
ACC0012242,False,False,0.0,0.0
ACC0012251,False,False,0.0,0.0
ACC0012255,False,False,0.0,0.0
ACC0012258,False,False,0.0,0.0
ACC0012259,False,False,0.0,0.0
ACC0012260,False,False,0.0,0.0
ACC0012265,False,False,0.0,0.0
ACC0012271,False,False,0.0,0.0
ACC0012283,False,False,0.0,0.0
ACC0012287,False,False,0.0,0.0
ACC0012290,False,False,0.0,0.0
ACC0012295,False,False,0.0,0.0
ACC0012303,False,False,0.0,0.0
ACC0012309,False,False,0.0,0.0
ACC0012313,False,False,0.0,0.0
ACC0012317,False,False,0.0,0.0
ACC0012318,False,False,0.0,0.0
ACC0012323,False,False,0.0,0.0
ACC0012329,False,False,0.0,0.0
ACC0012332,False,False,0.0,0.0
ACC0012341,False,False,0.0,0.0
ACC0012348,False,False,0.0,0.0
ACC0012352,False,False,0.0,0.0
ACC0012361,False,False,0.0,0.0
ACC0012364,False,False,0.0,0.0
ACC0012369,False,False,0.0,0.0
ACC0012370,False,False,0.0,0.0
ACC0012372,False,False,0.0,0.0
ACC0012388,False,False,0.0,0.0
ACC0012389,False,False,0.0,0.0
ACC0012396,False,False,0.0,0.0
ACC0012398,False,False,0.0,0.0
ACC0012400,False,False,0.0,0.0
ACC0012403,False,False,0.0,0.0
ACC0012406,False,False,0.0,0.0
ACC0012408,False,False,0.0,0.0
ACC0012418,False,False,0.0,0.0
ACC0012428,False,False,0.0,0.0
ACC0012438,False,False,0.0,0.0
ACC0012446,True,False,139445.82,0.0
ACC0012455,False,False,0.0,0.0
ACC0012458,False,False,0.0,0.0
ACC0012461,False,False,0.0,0.0
ACC0012465,False,False,0.0,0.0
ACC0012473,False,False,0.0,0.0
ACC0012493,False,False,0.0,0.0
ACC0012511,False,False,0.0,0.0
ACC0012522,False,False,0.0,0.0
ACC0012526,False,False,0.0,0.0
ACC0012527,False,False,0.0,0.0
ACC0012534,False,False,0.0,0.0
ACC0012537,False,False,0.0,0.0
ACC0012549,False,False,0.0,0.0
ACC0012550,False,False,0.0,0.0
ACC0012551,False,False,0.0,0.0
ACC0012555,False,False,0.0,0.0
ACC0012559,False,False,0.0,0.0
ACC0012578,False,False,0.0,0.0
ACC0012581,False,False,0.0,0.0
ACC0012583,False,False,0.0,0.0
ACC0012588,False,False,0.0,0.0
ACC0012598,False,False,0.0,0.0
ACC0012602,False,False,0.0,0.0
ACC0012637,False,False,0.0,0.0
ACC0012639,False,False,0.0,0.0
ACC0012641,False,False,0.0,0.0
ACC0012642,False,False,0.0,0.0
ACC0012649,False,False,0.0,0.0
ACC0012650,False,False,0.0,0.0
ACC0012651,False,False,0.0,0.0
ACC0012663,False,False,0.0,0.0
ACC0012667,False,False,0.0,0.0
ACC0012672,False,False,0.0,0.0
ACC0012673,False,False,0.0,0.0
ACC0012678,False,False,0.0,0.0
ACC0012684,False,False,0.0,0.0
ACC0012686,False,False,0.0,0.0
ACC0012692,False,False,0.0,0.0
ACC0012693,False,False,0.0,0.0
ACC0012700,False,False,0.0,0.0
ACC0012704,False,False,0.0,0.0
ACC0012710,False,False,0.0,0.0
ACC0012715,False,False,0.0,0.0
ACC0012726,False,False,0.0,0.0
ACC0012728,False,False,0.0,0.0
ACC0012740,False,False,0.0,0.0
ACC0012744,False,False,0.0,0.0
ACC0012746,False,False,0.0,0.0
ACC0012747,False,False,0.0,0.0
ACC0012749,False,False,0.0,0.0
ACC0012750,False,False,0.0,0.0
ACC0012755,False,False,0.0,0.0
ACC0012757,False,False,0.0,0.0
ACC0012761,False,False,0.0,0.0
ACC0012776,False,False,0.0,0.0
ACC0012777,False,False,0.0,0.0
ACC0012778,False,False,0.0,0.0
ACC0012783,False,False,0.0,0.0
ACC0012791,False,False,0.0,0.0
ACC0012792,False,False,0.0,0.0
ACC0012798,False,False,0.0,0.0
ACC0012805,False,False,0.0,0.0
ACC0012807,False,False,0.0,0.0
ACC0012811,False,False,0.0,0.0
ACC0012824,False,False,0.0,0.0
ACC0012829,False,False,0.0,0.0
ACC0012830,False,False,0.0,0.0
ACC0012833,False,False,0.0,0.0
ACC0012839,False,False,0.0,0.0
ACC0012842,False,False,0.0,0.0
ACC0012846,False,False,0.0,0.0
ACC0012848,False,False,0.0,0.0
ACC0012850,False,False,0.0,0.0
ACC0012852,False,False,0.0,0.0
ACC0012854,False,False,0.0,0.0
ACC0012856,False,False,0.0,0.0
ACC0012872,False,False,0.0,0.0
ACC0012880,False,False,0.0,0.0
ACC0012882,False,False,0.0,0.0
ACC0012894,False,False,0.0,0.0
ACC0012896,False,False,0.0,0.0
ACC0012897,True,False,16653.3,0.0
ACC0012900,False,False,0.0,0.0
ACC0012901,False,False,0.0,0.0
ACC0012915,False,False,0.0,0.0
ACC0012923,False,False,0.0,0.0
ACC0012930,False,False,0.0,0.0
ACC0012933,False,False,0.0,0.0
ACC0012934,False,False,0.0,0.0
ACC0012948,False,True,0.0,71656.75
ACC0012951,False,False,0.0,0.0
ACC0012960,False,False,0.0,0.0
ACC0012972,False,False,0.0,0.0
ACC0012973,False,False,0.0,0.0
ACC0012987,False,False,0.0,0.0
ACC0012988,False,False,0.0,0.0
ACC0012991,False,False,0.0,0.0
ACC0012997,False,False,0.0,0.0
ACC0012999,False,False,0.0,0.0
ACC0013006,False,False,0.0,0.0
ACC0013008,False,False,0.0,0.0
ACC0013015,False,False,0.0,0.0
ACC0013017,False,False,0.0,0.0
ACC0013029,False,False,0.0,0.0
ACC0013030,False,False,0.0,0.0
ACC0013035,False,False,0.0,0.0
ACC0013037,False,False,0.0,0.0
ACC0013038,False,False,0.0,0.0
ACC0013039,False,False,0.0,0.0
ACC0013044,False,False,0.0,0.0
ACC0013049,False,False,0.0,0.0
ACC0013052,False,False,0.0,0.0
ACC0013056,False,False,0.0,0.0
ACC0013062,False,False,0.0,0.0
ACC0013068,False,False,0.0,0.0
ACC0013074,False,False,0.0,0.0
ACC0013076,False,False,0.0,0.0
ACC0013083,False,False,0.0,0.0
ACC0013093,False,False,0.0,0.0
ACC0013109,False,False,0.0,0.0
ACC0013124,False,False,0.0,0.0
ACC0013131,False,False,0.0,0.0
ACC0013137,False,False,0.0,0.0
ACC0013140,False,False,0.0,0.0
ACC0013146,False,False,0.0,0.0
ACC0013154,False,False,0.0,0.0
ACC0013157,False,False,0.0,0.0
ACC0013160,False,False,0.0,0.0
ACC0013162,False,False,0.0,0.0
ACC0013163,False,False,0.0,0.0
ACC0013169,False,False,0.0,0.0
ACC0013172,False,False,0.0,0.0
ACC0013186,False,False,0.0,0.0
ACC0013196,False,False,0.0,0.0
ACC0013197,False,False,0.0,0.0
ACC0013199,False,False,0.0,0.0
ACC0013210,False,False,0.0,0.0
ACC0013224,False,False,0.0,0.0
ACC0013229,False,False,0.0,0.0
ACC0013263,False,False,0.0,0.0
ACC0013275,False,False,0.0,0.0
ACC0013276,False,False,0.0,0.0
ACC0013285,False,False,0.0,0.0
ACC0013287,False,False,0.0,0.0
ACC0013291,False,False,0.0,0.0
ACC0013293,False,False,0.0,0.0
ACC0013301,False,True,0.0,60498.25
ACC0013302,False,False,0.0,0.0
ACC0013320,False,False,0.0,0.0
ACC0013321,False,False,0.0,0.0
ACC0013333,False,False,0.0,0.0
ACC0013344,False,False,0.0,0.0
ACC0013346,False,False,0.0,0.0
ACC0013358,False,False,0.0,0.0
ACC0013360,False,False,0.0,0.0
ACC0013364,False,False,0.0,0.0
ACC0013369,False,False,0.0,0.0
ACC0013376,False,False,0.0,0.0
ACC0013379,False,True,0.0,133350.2
ACC0013382,False,False,0.0,0.0
ACC0013383,False,False,0.0,0.0
ACC0013384,False,False,0.0,0.0
ACC0013389,False,False,0.0,0.0
ACC0013390,False,False,0.0,0.0
ACC0013404,False,False,0.0,0.0
ACC0013409,False,False,0.0,0.0
ACC0013414,False,False,0.0,0.0
ACC0013415,False,False,0.0,0.0
ACC0013419,False,False,0.0,0.0
ACC0013423,False,False,0.0,0.0
ACC0013427,False,False,0.0,0.0
ACC0013429,False,False,0.0,0.0
ACC0013430,False,False,0.0,0.0
ACC0013444,False,False,0.0,0.0
ACC0013449,False,False,0.0,0.0
ACC0013452,False,False,0.0,0.0
ACC0013461,False,False,0.0,0.0
ACC0013467,False,False,0.0,0.0
ACC0013471,False,False,0.0,0.0
ACC0013475,False,False,0.0,0.0
ACC0013484,False,False,0.0,0.0
ACC0013499,False,False,0.0,0.0
ACC0013501,False,False,0.0,0.0
ACC0013503,False,False,0.0,0.0
ACC0013514,False,False,0.0,0.0
ACC0013521,False,True,0.0,120959.69
ACC0013531,False,False,0.0,0.0
ACC0013538,False,False,0.0,0.0
ACC0013540,False,False,0.0,0.0
ACC0013542,False,False,0.0,0.0
ACC0013555,False,False,0.0,0.0
ACC0013561,False,False,0.0,0.0
ACC0013566,False,False,0.0,0.0
ACC0013569,False,False,0.0,0.0
ACC0013588,False,False,0.0,0.0
ACC0013599,False,False,0.0,0.0
ACC0013616,False,False,0.0,0.0
ACC0013628,False,False,0.0,0.0
ACC0013630,False,False,0.0,0.0
ACC0013637,False,False,0.0,0.0
ACC0013641,False,False,0.0,0.0
ACC0013651,False,False,0.0,0.0
ACC0013653,False,False,0.0,0.0
ACC0013675,False,False,0.0,0.0
ACC0013676,False,False,0.0,0.0
ACC0013679,False,False,0.0,0.0
ACC0013682,False,False,0.0,0.0
ACC0013687,False,False,0.0,0.0
ACC0013702,False,False,0.0,0.0
ACC0013706,False,False,0.0,0.0
ACC0013716,False,False,0.0,0.0
ACC0013719,False,False,0.0,0.0
ACC0013722,False,False,0.0,0.0
ACC0013726,False,False,0.0,0.0
ACC0013728,False,False,0.0,0.0
ACC0013736,False,False,0.0,0.0
ACC0013738,False,False,0.0,0.0
ACC0013739,False,False,0.0,0.0
ACC0013744,False,False,0.0,0.0
ACC0013756,False,True,0.0,496.24
ACC0013762,False,False,0.0,0.0
ACC0013770,False,False,0.0,0.0
ACC0013771,False,False,0.0,0.0
ACC0013777,False,False,0.0,0.0
ACC0013778,False,False,0.0,0.0
ACC0013779,False,False,0.0,0.0
ACC0013784,False,False,0.0,0.0
ACC0013787,False,False,0.0,0.0
ACC0013793,False,False,0.0,0.0
ACC0013799,False,False,0.0,0.0
ACC0013800,False,False,0.0,0.0
ACC0013801,False,False,0.0,0.0
ACC0013809,False,False,0.0,0.0
ACC0013811,False,False,0.0,0.0
ACC0013815,False,False,0.0,0.0
ACC0013820,False,False,0.0,0.0
ACC0013824,False,False,0.0,0.0
ACC0013835,False,False,0.0,0.0
ACC0013836,False,False,0.0,0.0
ACC0013844,False,False,0.0,0.0
ACC0013845,False,False,0.0,0.0
ACC0013851,False,False,0.0,0.0
ACC0013856,False,False,0.0,0.0
ACC0013864,False,False,0.0,0.0
ACC0013871,False,False,0.0,0.0
ACC0013876,False,False,0.0,0.0
ACC0013877,False,False,0.0,0.0
ACC0013893,False,False,0.0,0.0
ACC0013901,False,False,0.0,0.0
ACC0013902,False,False,0.0,0.0
ACC0013905,False,False,0.0,0.0
ACC0013909,False,False,0.0,0.0
ACC0013911,False,False,0.0,0.0
ACC0013912,False,False,0.0,0.0
ACC0013917,False,False,0.0,0.0
ACC0013918,False,False,0.0,0.0
ACC0013919,False,False,0.0,0.0
ACC0013927,False,False,0.0,0.0
ACC0013936,False,False,0.0,0.0
ACC0013938,False,False,0.0,0.0
ACC0013952,False,False,0.0,0.0
ACC0013953,False,False,0.0,0.0
ACC0013957,False,False,0.0,0.0
ACC0013959,False,False,0.0,0.0
ACC0013966,False,False,0.0,0.0
ACC0013971,False,False,0.0,0.0
ACC0013972,False,False,0.0,0.0
ACC0013976,False,False,0.0,0.0
ACC0013983,False,False,0.0,0.0
ACC0013985,False,False,0.0,0.0
ACC0013988,False,False,0.0,0.0
ACC0013990,False,False,0.0,0.0
ACC0013995,False,False,0.0,0.0
ACC0013996,False,False,0.0,0.0
ACC0013998,False,False,0.0,0.0
ACC0013999,False,False,0.0,0.0
ACC0014000,False,False,0.0,0.0
ACC0014011,False,False,0.0,0.0
ACC0014021,False,False,0.0,0.0
ACC0014022,False,False,0.0,0.0
ACC0014023,False,False,0.0,0.0
ACC0014024,False,False,0.0,0.0
ACC0014030,False,False,0.0,0.0
ACC0014035,False,False,0.0,0.0
ACC0014036,False,False,0.0,0.0
ACC0014037,False,False,0.0,0.0
ACC0014039,False,False,0.0,0.0
ACC0014040,False,False,0.0,0.0
ACC0014045,False,False,0.0,0.0
ACC0014051,False,False,0.0,0.0
ACC0014055,False,False,0.0,0.0
ACC0014067,False,False,0.0,0.0
ACC0014092,False,False,0.0,0.0
ACC0014111,False,False,0.0,0.0
ACC0014118,False,True,0.0,118690.85
ACC0014119,False,False,0.0,0.0
ACC0014134,False,False,0.0,0.0
ACC0014150,False,False,0.0,0.0
ACC0014154,False,False,0.0,0.0
ACC0014155,False,False,0.0,0.0
ACC0014156,False,False,0.0,0.0
ACC0014158,False,False,0.0,0.0
ACC0014173,False,False,0.0,0.0
ACC0014176,False,False,0.0,0.0
ACC0014177,False,False,0.0,0.0
ACC0014185,False,False,0.0,0.0
ACC0014192,False,False,0.0,0.0
ACC0014204,False,False,0.0,0.0
ACC0014205,False,False,0.0,0.0
ACC0014219,False,False,0.0,0.0
ACC0014232,False,False,0.0,0.0
ACC0014236,False,False,0.0,0.0
ACC0014249,False,False,0.0,0.0
ACC0014251,False,False,0.0,0.0
ACC0014260,False,False,0.0,0.0
ACC0014268,False,False,0.0,0.0
ACC0014270,False,False,0.0,0.0
ACC0014272,False,False,0.0,0.0
ACC0014286,False,False,0.0,0.0
ACC0014287,False,False,0.0,0.0
ACC0014292,False,False,0.0,0.0
ACC0014293,False,False,0.0,0.0
ACC0014295,False,False,0.0,0.0
ACC0014307,False,False,0.0,0.0
ACC0014308,False,False,0.0,0.0
ACC0014312,True,False,81188.52,0.0
ACC0014319,False,False,0.0,0.0
ACC0014326,False,False,0.0,0.0
ACC0014341,False,False,0.0,0.0
ACC0014342,False,False,0.0,0.0
ACC0014343,False,False,0.0,0.0
ACC0014344,False,False,0.0,0.0
ACC0014346,False,False,0.0,0.0
ACC0014355,False,False,0.0,0.0
ACC0014365,False,False,0.0,0.0
ACC0014368,False,False,0.0,0.0
ACC0014369,False,False,0.0,0.0
ACC0014371,False,False,0.0,0.0
ACC0014375,False,False,0.0,0.0
ACC0014383,False,False,0.0,0.0
ACC0014399,False,False,0.0,0.0
ACC0014401,False,False,0.0,0.0
ACC0014405,False,False,0.0,0.0
ACC0014407,False,False,0.0,0.0
ACC0014418,False,False,0.0,0.0
ACC0014420,False,False,0.0,0.0
ACC0014422,False,False,0.0,0.0
ACC0014427,False,False,0.0,0.0
ACC0014428,False,False,0.0,0.0
ACC0014430,False,False,0.0,0.0
ACC0014432,False,False,0.0,0.0
ACC0014435,False,False,0.0,0.0
ACC0014442,False,False,0.0,0.0
ACC0014445,False,False,0.0,0.0
ACC0014447,False,False,0.0,0.0
ACC0014449,False,False,0.0,0.0
ACC0014455,False,False,0.0,0.0
ACC0014468,False,False,0.0,0.0
ACC0014470,False,False,0.0,0.0
ACC0014474,False,False,0.0,0.0
ACC0014482,False,False,0.0,0.0
ACC0014486,False,False,0.0,0.0
ACC0014490,False,False,0.0,0.0
ACC0014492,False,False,0.0,0.0
ACC0014512,False,False,0.0,0.0
ACC0014516,False,False,0.0,0.0
ACC0014517,False,False,0.0,0.0
ACC0014519,False,False,0.0,0.0
ACC0014523,False,False,0.0,0.0
ACC0014524,False,False,0.0,0.0
ACC0014525,False,False,0.0,0.0
ACC0014526,False,False,0.0,0.0
ACC0014537,False,False,0.0,0.0
ACC0014540,False,False,0.0,0.0
ACC0014545,False,False,0.0,0.0
ACC0014553,False,False,0.0,0.0
ACC0014559,False,False,0.0,0.0
ACC0014560,False,False,0.0,0.0
ACC0014564,False,False,0.0,0.0
ACC0014576,False,False,0.0,0.0
ACC0014580,False,False,0.0,0.0
ACC0014585,False,False,0.0,0.0
ACC0014586,False,False,0.0,0.0
ACC0014590,False,False,0.0,0.0
ACC0014591,False,False,0.0,0.0
ACC0014596,False,False,0.0,0.0
ACC0014599,False,False,0.0,0.0
ACC0014610,False,False,0.0,0.0
ACC0014612,False,False,0.0,0.0
ACC0014631,False,True,0.0,30054.37
ACC0014633,False,False,0.0,0.0
ACC0014635,False,False,0.0,0.0
ACC0014642,False,False,0.0,0.0
ACC0014648,False,False,0.0,0.0
ACC0014655,False,False,0.0,0.0
ACC0014659,False,False,0.0,0.0
ACC0014667,False,False,0.0,0.0
ACC0014668,False,False,0.0,0.0
ACC0014676,False,False,0.0,0.0
ACC0014680,False,False,0.0,0.0
ACC0014682,False,False,0.0,0.0
ACC0014687,False,False,0.0,0.0
ACC0014690,False,False,0.0,0.0
ACC0014691,False,False,0.0,0.0
ACC0014698,False,False,0.0,0.0
ACC0014703,False,False,0.0,0.0
ACC0014711,False,False,0.0,0.0
ACC0014712,False,False,0.0,0.0
ACC0014724,False,False,0.0,0.0
ACC0014726,False,False,0.0,0.0
ACC0014729,False,False,0.0,0.0
ACC0014739,False,False,0.0,0.0
ACC0014742,False,False,0.0,0.0
ACC0014745,False,False,0.0,0.0
ACC0014746,False,False,0.0,0.0
ACC0014747,False,False,0.0,0.0
ACC0014757,False,False,0.0,0.0
ACC0014771,True,False,14858.47,0.0
ACC0014773,False,False,0.0,0.0
ACC0014788,False,False,0.0,0.0
ACC0014790,False,False,0.0,0.0
ACC0014793,False,False,0.0,0.0
ACC0014794,False,False,0.0,0.0
ACC0014795,False,False,0.0,0.0
ACC0014799,False,False,0.0,0.0
ACC0014811,False,False,0.0,0.0
ACC0014817,False,True,0.0,142964.95
ACC0014820,False,False,0.0,0.0
ACC0014827,False,False,0.0,0.0
ACC0014832,False,False,0.0,0.0
ACC0014834,False,False,0.0,0.0
ACC0014835,False,False,0.0,0.0
ACC0014837,False,False,0.0,0.0
ACC0014839,False,False,0.0,0.0
ACC0014849,False,False,0.0,0.0
ACC0014852,False,False,0.0,0.0
ACC0014858,False,False,0.0,0.0
ACC0014860,False,False,0.0,0.0
ACC0014870,False,False,0.0,0.0
ACC0014873,False,False,0.0,0.0
ACC0014874,False,False,0.0,0.0
ACC0014887,False,False,0.0,0.0
ACC0014892,False,False,0.0,0.0
ACC0014893,False,False,0.0,0.0
ACC0014900,False,False,0.0,0.0
ACC0014902,False,False,0.0,0.0
ACC0014908,False,False,0.0,0.0
ACC0014910,False,False,0.0,0.0
ACC0014911,False,False,0.0,0.0
ACC0014916,False,False,0.0,0.0
ACC0014917,False,False,0.0,0.0
ACC0014930,False,False,0.0,0.0
ACC0014936,False,False,0.0,0.0
ACC0014938,False,False,0.0,0.0
ACC0014939,True,False,131450.58,0.0
ACC0014942,False,False,0.0,0.0
ACC0014949,False,False,0.0,0.0
ACC0014957,False,False,0.0,0.0
ACC0014961,False,False,0.0,0.0
ACC0014964,False,False,0.0,0.0
ACC0014965,False,False,0.0,0.0
ACC0014970,False,False,0.0,0.0
ACC0014971,False,False,0.0,0.0
ACC0014977,False,False,0.0,0.0
ACC0015003,False,False,0.0,0.0
ACC0015005,False,False,0.0,0.0
ACC0015006,False,False,0.0,0.0
ACC0015011,False,False,0.0,0.0
ACC0015015,False,False,0.0,0.0
ACC0015028,False,False,0.0,0.0
ACC0015032,False,False,0.0,0.0
ACC0015043,False,False,0.0,0.0
ACC0015045,False,False,0.0,0.0
ACC0015049,False,False,0.0,0.0
ACC0015050,False,False,0.0,0.0
ACC0015055,False,False,0.0,0.0
ACC0015067,False,False,0.0,0.0
ACC0015071,False,False,0.0,0.0
ACC0015075,False,False,0.0,0.0
ACC0015083,False,False,0.0,0.0
ACC0015087,False,False,0.0,0.0
ACC0015094,False,False,0.0,0.0
ACC0015109,False,False,0.0,0.0
ACC0015111,False,False,0.0,0.0
ACC0015133,False,False,0.0,0.0
ACC0015134,False,False,0.0,0.0
ACC0015142,False,False,0.0,0.0
ACC0015152,False,False,0.0,0.0
ACC0015164,False,False,0.0,0.0
ACC0015169,False,True,0.0,117125.78
ACC0015170,False,False,0.0,0.0
ACC0015178,False,False,0.0,0.0
ACC0015180,False,False,0.0,0.0
ACC0015182,False,False,0.0,0.0
ACC0015183,False,False,0.0,0.0
ACC0015191,False,False,0.0,0.0
ACC0015193,False,False,0.0,0.0
ACC0015194,False,False,0.0,0.0
ACC0015199,False,False,0.0,0.0
ACC0015204,False,False,0.0,0.0
ACC0015211,False,False,0.0,0.0
ACC0015222,False,False,0.0,0.0
ACC0015223,False,False,0.0,0.0
ACC0015239,False,False,0.0,0.0
ACC0015243,False,False,0.0,0.0
ACC0015246,False,False,0.0,0.0
ACC0015248,False,False,0.0,0.0
ACC0015249,False,False,0.0,0.0
ACC0015251,False,False,0.0,0.0
ACC0015258,False,False,0.0,0.0
ACC0015268,False,False,0.0,0.0
ACC0015289,False,False,0.0,0.0
ACC0015297,False,False,0.0,0.0
ACC0015298,False,False,0.0,0.0
ACC0015299,False,False,0.0,0.0
ACC0015300,False,False,0.0,0.0
ACC0015301,False,False,0.0,0.0
ACC0015303,False,False,0.0,0.0
ACC0015307,False,False,0.0,0.0
ACC0015309,False,False,0.0,0.0
ACC0015320,False,False,0.0,0.0
ACC0015324,False,False,0.0,0.0
ACC0015326,False,False,0.0,0.0
