month,agent_id,attempts,answered,rpc_calls,ptp_calls,talk_seconds,contact_rate,rpc_rate,ptp_rate,session_hours,descriptive_only
2026-07,AGT0000646,14,3,2.0,1.0,6947.0,0.21428571428571427,0.6666666666666666,0.5,19.733888888888888,1
2026-07,AGT0000647,9,1,1.0,1.0,7347.0,0.1111111111111111,1.0,1.0,7.236944444444444,1
2026-07,AGT0000648,17,4,1.0,0.0,3821.0,0.23529411764705882,0.25,0.0,8.779444444444444,1
2026-07,AGT0000649,16,2,0.0,0.0,2538.0,0.125,0.0,,15.333055555555555,1
2026-07,AGT0000650,14,2,0.0,0.0,6683.0,0.14285714285714285,0.0,,23.026944444444442,1
2026-07,AGT0000651,16,6,1.0,0.0,6928.0,0.375,0.16666666666666666,0.0,4.411944444444444,1
2026-07,AGT0000652,13,1,0.0,0.0,4373.0,0.07692307692307693,0.0,,6.533611111111111,1
2026-07,AGT0000653,18,3,0.0,0.0,5525.0,0.16666666666666666,0.0,,15.354166666666668,1
2026-07,AGT0000654,17,2,0.0,0.0,10450.0,0.11764705882352941,0.0,,11.335833333333333,1
2026-07,AGT0000655,14,2,0.0,0.0,6463.0,0.14285714285714285,0.0,,8.789722222222222,1
2026-07,AGT0000656,16,2,2.0,1.0,8736.0,0.125,1.0,0.5,18.159444444444443,1
2026-07,AGT0000657,19,3,0.0,0.0,4793.0,0.15789473684210525,0.0,,11.868333333333334,1
2026-07,AGT0000658,16,5,0.0,0.0,5287.0,0.3125,0.0,,12.225,1
2026-07,AGT0000659,17,5,0.0,0.0,6371.0,0.29411764705882354,0.0,,12.804722222222223,1
2026-07,AGT0000660,17,4,1.0,1.0,7698.0,0.23529411764705882,0.25,1.0,6.923611111111112,1
2026-07,AGT0000661,16,2,0.0,0.0,5296.0,0.125,0.0,,3.0816666666666666,1
2026-07,AGT0000662,13,3,2.0,2.0,8139.0,0.23076923076923078,0.6666666666666666,1.0,19.0225,1
2026-07,AGT0000663,17,1,1.0,1.0,9070.0,0.058823529411764705,1.0,1.0,1.1997222222222221,1
2026-07,AGT0000664,14,1,1.0,0.0,7166.0,0.07142857142857142,1.0,0.0,16.49361111111111,1
2026-07,AGT0000665,18,2,1.0,0.0,4804.0,0.1111111111111111,0.5,0.0,13.7525,1
2026-07,AGT0000666,15,3,1.0,1.0,6392.0,0.2,0.3333333333333333,1.0,16.969444444444445,1
2026-07,AGT0000667,21,6,0.0,0.0,4536.0,0.2857142857142857,0.0,,29.755555555555556,1
2026-07,AGT0000668,18,3,1.0,0.0,5683.0,0.16666666666666666,0.3333333333333333,0.0,9.774166666666666,1
2026-07,AGT0000669,13,2,0.0,0.0,4400.0,0.15384615384615385,0.0,,2.738888888888889,1
2026-07,AGT0000670,24,7,1.0,0.0,6043.0,0.2916666666666667,0.14285714285714285,0.0,7.765555555555555,1
2026-07,AGT0000671,15,3,0.0,0.0,5924.0,0.2,0.0,,6.702500000000001,1
2026-07,AGT0000672,18,3,0.0,0.0,7057.0,0.16666666666666666,0.0,,15.609722222222222,1
2026-07,AGT0000673,16,2,1.0,1.0,5840.0,0.125,0.5,1.0,,1
2026-07,AGT0000674,18,5,0.0,0.0,4919.0,0.2777777777777778,0.0,,27.028055555555554,1
2026-07,AGT0000675,21,4,0.0,0.0,7998.0,0.19047619047619047,0.0,,24.224444444444444,1
2026-07,AGT0000676,20,2,2.0,0.0,8894.0,0.1,1.0,0.0,12.902777777777779,1
2026-07,AGT0000677,18,1,0.0,0.0,3351.0,0.05555555555555555,0.0,,25.235833333333332,1
2026-07,AGT0000678,20,1,0.0,0.0,2583.0,0.05,0.0,,6.189722222222223,1
2026-07,AGT0000679,16,3,1.0,0.0,10622.0,0.1875,0.3333333333333333,0.0,2.0494444444444446,1
2026-07,AGT0000680,18,2,0.0,0.0,5092.0,0.1111111111111111,0.0,,3.3330555555555557,1
2026-07,AGT0000681,23,7,0.0,0.0,3341.0,0.30434782608695654,0.0,,4.5680555555555555,1
2026-07,AGT0000682,16,7,0.0,0.0,8048.0,0.4375,0.0,,0.9497222222222222,1
2026-07,AGT0000683,19,7,0.0,0.0,3731.0,0.3684210526315789,0.0,,12.211666666666666,1
2026-07,AGT0000684,17,3,1.0,0.0,5622.0,0.17647058823529413,0.3333333333333333,0.0,,1
2026-07,AGT0000685,10,3,1.0,0.0,4546.0,0.3,0.3333333333333333,0.0,6.663888888888889,1
2026-07,AGT0000686,13,2,0.0,0.0,5539.0,0.15384615384615385,0.0,,30.401111111111113,1
2026-07,AGT0000687,20,5,0.0,0.0,3072.0,0.25,0.0,,16.294444444444444,1
2026-07,AGT0000688,18,7,1.0,0.0,6250.0,0.3888888888888889,0.14285714285714285,0.0,,1
2026-07,AGT0000689,16,7,0.0,0.0,6024.0,0.4375,0.0,,,1
2026-07,AGT0000690,13,1,1.0,1.0,5940.0,0.07692307692307693,1.0,1.0,6.368333333333333,1
2026-07,AGT0000691,14,5,1.0,0.0,6275.0,0.35714285714285715,0.2,0.0,9.208055555555555,1
2026-07,AGT0000692,18,1,1.0,1.0,4441.0,0.05555555555555555,1.0,1.0,0.8755555555555555,1
2026-07,AGT0000693,12,4,1.0,1.0,6573.0,0.3333333333333333,0.25,1.0,,1
2026-07,AGT0000694,21,2,1.0,0.0,3351.0,0.09523809523809523,0.5,0.0,6.870833333333334,1
2026-07,AGT0000695,16,5,0.0,0.0,5433.0,0.3125,0.0,,10.426944444444445,1
2026-07,AGT0000696,23,5,2.0,2.0,7120.0,0.21739130434782608,0.4,1.0,1.1877777777777778,1
2026-07,AGT0000697,19,5,0.0,0.0,5220.0,0.2631578947368421,0.0,,27.32916666666667,1
2026-07,AGT0000698,18,2,0.0,0.0,4966.0,0.1111111111111111,0.0,,20.72888888888889,1
2026-07,AGT0000699,18,3,0.0,0.0,4047.0,0.16666666666666666,0.0,,7.679722222222222,1
2026-07,AGT0000700,11,1,1.0,0.0,6089.0,0.09090909090909091,1.0,0.0,10.680555555555555,1
2026-07,AGT0000701,15,4,0.0,0.0,6865.0,0.26666666666666666,0.0,,19.831666666666667,1
2026-07,AGT0000702,12,4,0.0,0.0,3141.0,0.3333333333333333,0.0,,14.864444444444445,1
2026-07,AGT0000703,6,1,2.0,1.0,6303.0,0.16666666666666666,2.0,0.5,8.715277777777779,1
2026-07,AGT0000704,24,3,0.0,0.0,3845.0,0.125,0.0,,1.6227777777777779,1
2026-07,AGT0000705,12,3,0.0,0.0,5038.0,0.25,0.0,,7.035833333333334,1
2026-07,AGT0000706,20,2,0.0,0.0,5790.0,0.1,0.0,,11.437777777777779,1
2026-07,AGT0000707,18,5,1.0,0.0,8632.0,0.2777777777777778,0.2,0.0,25.2975,1
2026-07,AGT0000708,19,2,0.0,0.0,4284.0,0.10526315789473684,0.0,,28.951666666666668,1
2026-07,AGT0000709,17,3,0.0,0.0,5242.0,0.17647058823529413,0.0,,18.041666666666664,1
2026-07,AGT0000710,21,2,0.0,0.0,6212.0,0.09523809523809523,0.0,,,1
2026-07,AGT0000711,25,9,0.0,0.0,6988.0,0.36,0.0,,9.568888888888889,1
2026-07,AGT0000712,14,3,2.0,1.0,10288.0,0.21428571428571427,0.6666666666666666,0.5,11.25138888888889,1
2026-07,AGT0000713,20,2,0.0,0.0,5861.0,0.1,0.0,,1.7255555555555555,1
2026-07,AGT0000714,15,2,0.0,0.0,4004.0,0.13333333333333333,0.0,,18.315833333333334,1
2026-07,AGT0000715,20,4,0.0,0.0,4080.0,0.2,0.0,,3.213611111111111,1
2026-07,AGT0000716,13,3,1.0,0.0,3987.0,0.23076923076923078,0.3333333333333333,0.0,7.308055555555556,1
2026-07,AGT0000717,25,9,0.0,0.0,5657.0,0.36,0.0,,13.112777777777778,1
2026-07,AGT0000718,14,3,1.0,0.0,7631.0,0.21428571428571427,0.3333333333333333,0.0,3.2030555555555558,1
2026-07,AGT0000719,17,2,3.0,2.0,5676.0,0.11764705882352941,1.5,0.6666666666666666,4.434444444444445,1
2026-07,AGT0000720,18,7,1.0,1.0,7330.0,0.3888888888888889,0.14285714285714285,1.0,22.295,1
2026-07,AGT0000721,16,3,0.0,0.0,3478.0,0.1875,0.0,,24.534166666666668,1
2026-07,AGT0000722,15,4,0.0,0.0,4835.0,0.26666666666666666,0.0,,5.625277777777778,1
2026-07,AGT0000723,18,2,1.0,1.0,7832.0,0.1111111111111111,0.5,1.0,9.98,1
2026-07,AGT0000724,25,3,1.0,0.0,6034.0,0.12,0.3333333333333333,0.0,1.3988888888888888,1
2026-07,AGT0000725,14,1,0.0,0.0,5895.0,0.07142857142857142,0.0,,17.845,1
2026-07,AGT0000726,23,6,0.0,0.0,4271.0,0.2608695652173913,0.0,,7.9525,1
2026-07,AGT0000727,17,4,0.0,0.0,7516.0,0.23529411764705882,0.0,,16.548611111111114,1
2026-07,AGT0000728,17,2,0.0,0.0,8688.0,0.11764705882352941,0.0,,13.189444444444444,1
2026-07,AGT0000729,11,1,1.0,1.0,3091.0,0.09090909090909091,1.0,1.0,13.192222222222222,1
2026-07,AGT0000730,15,2,0.0,0.0,4800.0,0.13333333333333333,0.0,,4.8277777777777775,1
2026-07,AGT0000731,13,4,1.0,0.0,6450.0,0.3076923076923077,0.25,0.0,4.506111111111111,1
2026-07,AGT0000732,15,3,1.0,0.0,6309.0,0.2,0.3333333333333333,0.0,,1
2026-07,AGT0000733,5,1,1.0,1.0,8760.0,0.2,1.0,1.0,10.82,1
2026-07,AGT0000734,17,3,0.0,0.0,3483.0,0.17647058823529413,0.0,,18.494722222222222,1
2026-07,AGT0000735,18,5,1.0,1.0,8060.0,0.2777777777777778,0.2,1.0,18.666944444444447,1
2026-07,AGT0000736,19,3,1.0,1.0,2706.0,0.15789473684210525,0.3333333333333333,1.0,3.617777777777778,1
2026-07,AGT0000737,18,5,1.0,1.0,4404.0,0.2777777777777778,0.2,1.0,,1
2026-07,AGT0000738,12,3,2.0,0.0,3816.0,0.25,0.6666666666666666,0.0,14.793333333333333,1
2026-07,AGT0000739,22,2,1.0,0.0,6000.0,0.09090909090909091,0.5,0.0,19.736666666666665,1
2026-07,AGT0000740,10,2,1.0,0.0,5634.0,0.2,0.5,0.0,1.6983333333333333,1
2026-07,AGT0000741,15,1,1.0,0.0,5701.0,0.06666666666666667,1.0,0.0,6.347777777777778,1
2026-07,AGT0000742,9,3,0.0,0.0,5857.0,0.3333333333333333,0.0,,18.42111111111111,1
2026-07,AGT0000743,21,4,0.0,0.0,3049.0,0.19047619047619047,0.0,,14.801388888888887,1
2026-07,AGT0000744,12,0,0.0,0.0,9496.0,0.0,,,7.525,1
2026-07,AGT0000745,17,3,0.0,0.0,5502.0,0.17647058823529413,0.0,,2.944166666666667,1
2026-07,AGT0000746,16,3,0.0,0.0,4561.0,0.1875,0.0,,9.265277777777778,1
2026-07,AGT0000747,23,3,0.0,0.0,5540.0,0.13043478260869565,0.0,,7.429722222222223,1
2026-07,AGT0000748,16,8,1.0,0.0,5242.0,0.5,0.125,0.0,11.14,1
2026-07,AGT0000749,19,2,1.0,0.0,6502.0,0.10526315789473684,0.5,0.0,1.948611111111111,1
2026-07,AGT0000750,16,6,0.0,0.0,3127.0,0.375,0.0,,13.629722222222224,1
2026-07,AGT0000751,17,4,1.0,1.0,4707.0,0.23529411764705882,0.25,1.0,4.071666666666666,1
2026-07,AGT0000752,11,0,3.0,1.0,5357.0,0.0,,0.3333333333333333,19.921944444444446,1
2026-07,AGT0000753,12,1,0.0,0.0,3290.0,0.08333333333333333,0.0,,30.125,1
2026-07,AGT0000754,16,3,1.0,0.0,3546.0,0.1875,0.3333333333333333,0.0,18.17388888888889,1
2026-07,AGT0000755,20,3,0.0,0.0,5434.0,0.15,0.0,,22.435277777777777,1
2026-07,AGT0000756,19,4,0.0,0.0,4029.0,0.21052631578947367,0.0,,11.157777777777778,1
2026-07,AGT0000757,18,5,0.0,0.0,5930.0,0.2777777777777778,0.0,,9.872777777777777,1
2026-07,AGT0000758,20,1,0.0,0.0,7809.0,0.05,0.0,,6.851111111111111,1
2026-07,AGT0000759,19,1,3.0,0.0,4367.0,0.05263157894736842,3.0,0.0,14.474166666666667,1
2026-07,AGT0000760,16,1,1.0,0.0,7056.0,0.0625,1.0,0.0,30.2575,1
2026-07,AGT0000761,15,6,0.0,0.0,7873.0,0.4,0.0,,15.820555555555554,1
2026-07,AGT0000762,20,5,0.0,0.0,3607.0,0.25,0.0,,22.679444444444442,1
2026-07,AGT0000763,26,7,0.0,0.0,4649.0,0.2692307692307692,0.0,,20.623055555555556,1
2026-07,AGT0000764,21,3,0.0,0.0,3361.0,0.14285714285714285,0.0,,23.109166666666667,1
2026-07,AGT0000765,13,0,0.0,0.0,5053.0,0.0,,,8.035833333333333,1
2026-07,AGT0000766,17,3,1.0,0.0,3722.0,0.17647058823529413,0.3333333333333333,0.0,15.397499999999999,1
2026-07,AGT0000767,9,3,2.0,1.0,3475.0,0.3333333333333333,0.6666666666666666,0.5,6.2025,1
2026-07,AGT0000768,14,7,0.0,0.0,5073.0,0.5,0.0,,13.130833333333335,1
2026-07,AGT0000769,22,5,0.0,0.0,7631.0,0.22727272727272727,0.0,,10.660555555555556,1
2026-07,AGT0000770,16,4,0.0,0.0,5769.0,0.25,0.0,,0.7197222222222223,1
2026-07,AGT0000771,17,4,0.0,0.0,2540.0,0.23529411764705882,0.0,,18.182499999999997,1
2026-07,AGT0000772,15,3,1.0,1.0,4985.0,0.2,0.3333333333333333,1.0,21.0825,1
2026-07,AGT0000773,12,2,0.0,0.0,5576.0,0.16666666666666666,0.0,,10.833333333333332,1
2026-07,AGT0000774,18,2,0.0,0.0,4832.0,0.1111111111111111,0.0,,34.745000000000005,1
2026-07,AGT0000775,25,5,2.0,0.0,11949.0,0.2,0.4,0.0,7.2186111111111115,1
2026-07,AGT0000776,8,1,0.0,0.0,4320.0,0.125,0.0,,10.242777777777778,1
2026-07,AGT0000777,12,5,0.0,0.0,3920.0,0.4166666666666667,0.0,,9.852222222222222,1
2026-07,AGT0000778,15,4,0.0,0.0,4297.0,0.26666666666666666,0.0,,15.064166666666667,1
2026-07,AGT0000779,23,3,0.0,0.0,3301.0,0.13043478260869565,0.0,,,1
2026-07,AGT0000780,22,3,0.0,0.0,2220.0,0.13636363636363635,0.0,,10.016388888888889,1
2026-07,AGT0000781,14,5,0.0,0.0,3052.0,0.35714285714285715,0.0,,14.005833333333333,1
2026-07,AGT0000782,13,2,1.0,1.0,6087.0,0.15384615384615385,0.5,1.0,12.666666666666668,1
2026-07,AGT0000783,15,4,0.0,0.0,5208.0,0.26666666666666666,0.0,,12.765833333333333,1
2026-07,AGT0000784,15,3,1.0,1.0,3894.0,0.2,0.3333333333333333,1.0,14.212499999999999,1
2026-07,AGT0000785,23,3,1.0,0.0,4577.0,0.13043478260869565,0.3333333333333333,0.0,28.8375,1
2026-07,AGT0000786,11,3,0.0,0.0,7092.0,0.2727272727272727,0.0,,16.524444444444445,1
2026-07,AGT0000787,16,3,0.0,0.0,5754.0,0.1875,0.0,,8.579444444444444,1
2026-07,AGT0000788,14,3,1.0,1.0,5549.0,0.21428571428571427,0.3333333333333333,1.0,12.75888888888889,1
2026-07,AGT0000789,20,6,1.0,0.0,3827.0,0.3,0.16666666666666666,0.0,12.441388888888888,1
2026-07,AGT0000790,20,2,0.0,0.0,7995.0,0.1,0.0,,25.3925,1
2026-07,AGT0000791,22,4,0.0,0.0,4526.0,0.18181818181818182,0.0,,10.363888888888889,1
2026-07,AGT0000792,16,0,0.0,0.0,5372.0,0.0,,,,1
2026-07,AGT0000793,17,4,0.0,0.0,4486.0,0.23529411764705882,0.0,,22.95722222222222,1
2026-07,AGT0000794,20,2,0.0,0.0,2599.0,0.1,0.0,,10.740833333333335,1
2026-07,AGT0000795,17,5,1.0,1.0,3503.0,0.29411764705882354,0.2,1.0,15.65388888888889,1
2026-07,AGT0000796,6,1,0.0,0.0,3641.0,0.16666666666666666,0.0,,9.165833333333333,1
2026-07,AGT0000797,20,5,0.0,0.0,6634.0,0.25,0.0,,10.800555555555555,1
2026-07,AGT0000798,10,4,0.0,0.0,6335.0,0.4,0.0,,2.3625,1
2026-07,AGT0000799,18,4,1.0,0.0,4244.0,0.2222222222222222,0.25,0.0,11.850000000000001,1
2026-07,AGT0000800,17,9,0.0,0.0,6800.0,0.5294117647058824,0.0,,22.65972222222222,1
2026-07,AGT0000801,20,4,0.0,0.0,2743.0,0.2,0.0,,9.23638888888889,1
2026-07,AGT0000802,13,2,2.0,1.0,5989.0,0.15384615384615385,1.0,0.5,1.5405555555555557,1
2026-07,AGT0000803,15,1,1.0,0.0,7404.0,0.06666666666666667,1.0,0.0,8.6775,1
2026-07,AGT0000804,15,3,2.0,0.0,8950.0,0.2,0.6666666666666666,0.0,,1
2026-07,AGT0000805,19,2,2.0,0.0,6491.0,0.10526315789473684,1.0,0.0,16.289722222222224,1
2026-07,AGT0000806,12,2,0.0,0.0,6843.0,0.16666666666666666,0.0,,19.616666666666667,1
2026-07,AGT0000807,18,3,0.0,0.0,8340.0,0.16666666666666666,0.0,,27.163333333333334,1
2026-07,AGT0000808,21,5,0.0,0.0,5690.0,0.23809523809523808,0.0,,13.159722222222221,1
2026-07,AGT0000809,15,2,1.0,0.0,4563.0,0.13333333333333333,0.5,0.0,11.175833333333333,1
2026-07,AGT0000810,19,3,1.0,0.0,7051.0,0.15789473684210525,0.3333333333333333,0.0,18.627222222222223,1
2026-07,AGT0000811,13,3,1.0,1.0,5140.0,0.23076923076923078,0.3333333333333333,1.0,9.185,1
2026-07,AGT0000812,10,4,0.0,0.0,5494.0,0.4,0.0,,,1
2026-07,AGT0000813,10,1,1.0,0.0,6243.0,0.1,1.0,0.0,13.91138888888889,1
2026-07,AGT0000814,14,4,1.0,0.0,7111.0,0.2857142857142857,0.25,0.0,0.7008333333333333,1
2026-07,AGT0000815,17,5,0.0,0.0,5859.0,0.29411764705882354,0.0,,19.96333333333333,1
2026-07,AGT0000816,17,4,1.0,0.0,3971.0,0.23529411764705882,0.25,0.0,,1
2026-07,AGT0000817,12,3,1.0,1.0,7649.0,0.25,0.3333333333333333,1.0,27.156111111111112,1
2026-07,AGT0000818,23,1,0.0,0.0,5359.0,0.043478260869565216,0.0,,13.639722222222222,1
2026-07,AGT0000819,15,2,0.0,0.0,4614.0,0.13333333333333333,0.0,,9.332777777777778,1
2026-07,AGT0000820,16,2,0.0,0.0,8042.0,0.125,0.0,,8.471388888888889,1
2026-07,AGT0000821,13,0,0.0,0.0,3718.0,0.0,,,13.984444444444446,1
2026-07,AGT0000822,16,5,0.0,0.0,5739.0,0.3125,0.0,,15.20861111111111,1
2026-07,AGT0000823,17,5,0.0,0.0,4813.0,0.29411764705882354,0.0,,,1
2026-07,AGT0000824,21,1,0.0,0.0,2648.0,0.047619047619047616,0.0,,2.973333333333333,1
2026-07,AGT0000825,13,5,0.0,0.0,6962.0,0.38461538461538464,0.0,,1.1630555555555555,1
2026-07,AGT0000826,16,3,0.0,0.0,4468.0,0.1875,0.0,,16.315833333333334,1
2026-07,AGT0000827,17,2,0.0,0.0,3237.0,0.11764705882352941,0.0,,,1
2026-07,AGT0000828,16,4,1.0,1.0,5426.0,0.25,0.25,1.0,23.024444444444445,1
2026-07,AGT0000829,15,2,1.0,0.0,9879.0,0.13333333333333333,0.5,0.0,12.540833333333333,1
2026-07,AGT0000830,12,1,2.0,0.0,7526.0,0.08333333333333333,2.0,0.0,21.058333333333334,1
2026-07,AGT0000831,20,3,0.0,0.0,4207.0,0.15,0.0,,8.538055555555555,1
2026-07,AGT0000832,19,5,0.0,0.0,6088.0,0.2631578947368421,0.0,,9.995277777777778,1
2026-07,AGT0000833,10,1,1.0,0.0,6426.0,0.1,1.0,0.0,14.741111111111111,1
2026-07,AGT0000834,14,3,0.0,0.0,5166.0,0.21428571428571427,0.0,,5.403333333333333,1
2026-07,AGT0000835,16,3,0.0,0.0,10019.0,0.1875,0.0,,21.89861111111111,1
2026-07,AGT0000836,22,5,0.0,0.0,9437.0,0.22727272727272727,0.0,,,1
2026-07,AGT0000837,19,5,1.0,1.0,3406.0,0.2631578947368421,0.2,1.0,10.96888888888889,1
2026-07,AGT0000838,19,1,0.0,0.0,4268.0,0.05263157894736842,0.0,,17.874444444444443,1
2026-07,AGT0000839,20,6,0.0,0.0,2173.0,0.3,0.0,,30.083333333333336,1
2026-07,AGT0000840,20,5,2.0,1.0,3349.0,0.25,0.4,0.5,30.85,1
2026-07,AGT0000841,14,3,0.0,0.0,5292.0,0.21428571428571427,0.0,,2.861944444444444,1
2026-07,AGT0000842,19,4,1.0,0.0,7411.0,0.21052631578947367,0.25,0.0,5.911666666666667,1
2026-07,AGT0000843,15,1,1.0,0.0,6820.0,0.06666666666666667,1.0,0.0,40.78944444444444,1
2026-07,AGT0000844,21,4,1.0,0.0,2599.0,0.19047619047619047,0.25,0.0,,1
2026-07,AGT0000845,10,3,0.0,0.0,6098.0,0.3,0.0,,8.966111111111111,1
2026-07,AGT0000846,16,3,0.0,0.0,4593.0,0.1875,0.0,,9.71861111111111,1
2026-07,AGT0000847,24,3,1.0,0.0,12262.0,0.125,0.3333333333333333,0.0,7.656944444444444,1
2026-07,AGT0000848,16,1,1.0,0.0,6272.0,0.0625,1.0,0.0,11.354166666666668,1
2026-07,AGT0000849,16,1,0.0,0.0,3356.0,0.0625,0.0,,,1
2026-07,AGT0000850,23,3,0.0,0.0,5243.0,0.13043478260869565,0.0,,13.32611111111111,1
2026-07,AGT0000851,19,4,2.0,0.0,9347.0,0.21052631578947367,0.5,0.0,22.73361111111111,1
2026-07,AGT0000852,15,2,1.0,0.0,5350.0,0.13333333333333333,0.5,0.0,5.491944444444444,1
2026-07,AGT0000853,18,4,0.0,0.0,5813.0,0.2222222222222222,0.0,,15.613055555555555,1
2026-07,AGT0000854,16,5,0.0,0.0,5538.0,0.3125,0.0,,17.7825,1
2026-07,AGT0000855,14,4,1.0,0.0,5004.0,0.2857142857142857,0.25,0.0,10.736944444444443,1
2026-07,AGT0000856,18,3,1.0,1.0,8634.0,0.16666666666666666,0.3333333333333333,1.0,37.35666666666667,1
2026-07,AGT0000857,14,5,0.0,0.0,3679.0,0.35714285714285715,0.0,,,1
2026-07,AGT0000858,11,3,3.0,0.0,7859.0,0.2727272727272727,1.0,0.0,14.841666666666667,1
2026-07,AGT0000859,12,0,0.0,0.0,8358.0,0.0,,,5.070555555555556,1
2026-07,AGT0000860,21,4,0.0,0.0,4860.0,0.19047619047619047,0.0,,,1
2026-07,AGT0000861,20,3,1.0,0.0,4735.0,0.15,0.3333333333333333,0.0,20.22,1
2026-07,AGT0000862,20,3,0.0,0.0,4883.0,0.15,0.0,,11.421666666666667,1
2026-07,AGT0000863,21,5,0.0,0.0,6680.0,0.23809523809523808,0.0,,15.747222222222224,1
2026-07,AGT0000864,15,4,0.0,0.0,6682.0,0.26666666666666666,0.0,,,1
2026-07,AGT0000865,9,4,1.0,0.0,9097.0,0.4444444444444444,0.25,0.0,40.92444444444445,1
2026-07,AGT0000866,13,0,1.0,0.0,4894.0,0.0,,0.0,2.799722222222222,1
2026-07,AGT0000867,19,5,1.0,0.0,7731.0,0.2631578947368421,0.2,0.0,25.817500000000003,1
2026-07,AGT0000868,23,4,0.0,0.0,4292.0,0.17391304347826086,0.0,,5.013888888888889,1
2026-07,AGT0000869,20,6,0.0,0.0,7021.0,0.3,0.0,,30.20777777777778,1
2026-07,AGT0000870,21,3,0.0,0.0,4871.0,0.14285714285714285,0.0,,8.273055555555555,1
2026-07,AGT0000871,15,3,1.0,1.0,3045.0,0.2,0.3333333333333333,1.0,6.695555555555556,1
2026-07,AGT0000872,15,3,1.0,1.0,11759.0,0.2,0.3333333333333333,1.0,14.766666666666667,1
2026-07,AGT0000873,13,1,0.0,0.0,8114.0,0.07692307692307693,0.0,,3.1077777777777778,1
2026-07,AGT0000874,19,5,0.0,0.0,6353.0,0.2631578947368421,0.0,,18.390277777777776,1
2026-07,AGT0000875,24,4,0.0,0.0,10143.0,0.16666666666666666,0.0,,5.649444444444445,1
2026-07,AGT0000876,19,5,0.0,0.0,5094.0,0.2631578947368421,0.0,,,1
2026-07,AGT0000877,25,8,2.0,0.0,6010.0,0.32,0.25,0.0,7.196111111111111,1
2026-07,AGT0000878,12,2,0.0,0.0,1704.0,0.16666666666666666,0.0,,,1
2026-07,AGT0000879,18,3,0.0,0.0,5082.0,0.16666666666666666,0.0,,,1
2026-07,AGT0000880,15,2,1.0,1.0,5063.0,0.13333333333333333,0.5,1.0,,1
2026-07,AGT0000881,15,2,1.0,0.0,9277.0,0.13333333333333333,0.5,0.0,22.175555555555555,1
2026-07,AGT0000882,24,6,0.0,0.0,5904.0,0.25,0.0,,19.766666666666666,1
2026-07,AGT0000883,21,8,0.0,0.0,4808.0,0.38095238095238093,0.0,,11.9225,1
2026-07,AGT0000884,19,5,0.0,0.0,3227.0,0.2631578947368421,0.0,,17.93111111111111,1
2026-07,AGT0000885,16,3,1.0,0.0,4919.0,0.1875,0.3333333333333333,0.0,20.58861111111111,1
2026-07,AGT0000886,18,3,1.0,1.0,3183.0,0.16666666666666666,0.3333333333333333,1.0,0.8697222222222222,1
2026-07,AGT0000887,20,2,0.0,0.0,5376.0,0.1,0.0,,27.805555555555557,1
2026-07,AGT0000888,17,4,0.0,0.0,6247.0,0.23529411764705882,0.0,,14.053055555555556,1
2026-07,AGT0000889,15,3,0.0,0.0,3255.0,0.2,0.0,,3.101111111111111,1
2026-07,AGT0000890,18,6,0.0,0.0,2952.0,0.3333333333333333,0.0,,8.048333333333334,1
2026-07,AGT0000891,18,4,1.0,1.0,3902.0,0.2222222222222222,0.25,1.0,,1
2026-07,AGT0000892,12,4,1.0,0.0,6208.0,0.3333333333333333,0.25,0.0,22.13722222222222,1
2026-07,AGT0000893,19,3,0.0,0.0,6512.0,0.15789473684210525,0.0,,,1
2026-07,AGT0000894,15,0,1.0,1.0,5141.0,0.0,,1.0,22.178055555555556,1
2026-07,AGT0000895,14,1,0.0,0.0,8828.0,0.07142857142857142,0.0,,4.654166666666667,1
2026-07,AGT0000896,21,7,0.0,0.0,3842.0,0.3333333333333333,0.0,,32.849722222222226,1
2026-07,AGT0000897,11,0,1.0,1.0,5724.0,0.0,,1.0,6.657222222222222,1
2026-07,AGT0000898,17,1,2.0,0.0,8277.0,0.058823529411764705,2.0,0.0,12.384722222222221,1
2026-07,AGT0000899,21,3,0.0,0.0,4371.0,0.14285714285714285,0.0,,,1
2026-07,AGT0000900,18,5,0.0,0.0,5941.0,0.2777777777777778,0.0,,3.2291666666666665,1
2026-07,AGT0000901,16,2,1.0,0.0,8980.0,0.125,0.5,0.0,5.027777777777778,1
2026-07,AGT0000902,29,9,0.0,0.0,5481.0,0.3103448275862069,0.0,,24.223333333333333,1
2026-07,AGT0000903,18,0,0.0,0.0,6187.0,0.0,,,14.206666666666667,1
2026-07,AGT0000904,16,1,0.0,0.0,4485.0,0.0625,0.0,,3.6794444444444445,1
2026-07,AGT0000905,25,4,1.0,0.0,6506.0,0.16,0.25,0.0,8.601944444444444,1
2026-07,AGT0000906,23,5,0.0,0.0,3762.0,0.21739130434782608,0.0,,2.892777777777778,1
2026-07,AGT0000907,17,4,0.0,0.0,7125.0,0.23529411764705882,0.0,,21.038055555555555,1
2026-07,AGT0000908,19,5,2.0,0.0,4867.0,0.2631578947368421,0.4,0.0,16.270833333333332,1
2026-07,AGT0000909,25,4,1.0,1.0,3054.0,0.16,0.25,1.0,11.728055555555557,1
2026-07,AGT0000910,17,3,0.0,0.0,860.0,0.17647058823529413,0.0,,12.91888888888889,1
2026-07,AGT0000911,21,5,0.0,0.0,4162.0,0.23809523809523808,0.0,,17.09638888888889,1
